EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition,SalaryBand,ExperienceLevel
EMP0289,31,Engineering,3,6,11404,4,3,Yes,5.8,No,3,11,No,High,6+ Years
EMP0290,35,Sales,3,10,9893,3,3,Yes,15.8,No,3,20,No,Medium,6+ Years
EMP0291,33,Marketing,4,10,12580,5,1,No,3.6,No,3,19,No,High,6+ Years
EMP0292,32,IT,1,0,6422,5,3,No,21,No,4,11,No,Medium,0-2 Years
EMP0293,46,Operations,3,22,10504,4,3,No,25.1,No,1,17,No,High,6+ Years
EMP0294,41,Sales,4,17,12947,5,1,No,4.3,No,2,15,No,High,6+ Years
EMP0295,31,Operations,2,5,6326,5,4,Yes,1.8,No,2,9,No,Medium,3-5 Years
EMP0296,46,Sales,4,23,13739,4,4,Yes,8.5,No,3,15,No,High,6+ Years
EMP0297,41,Engineering,3,18,13880,3,2,Yes,5.4,No,1,19,No,High,6+ Years
EMP0298,46,IT,3,7,12277,5,3,No,4.3,No,2,12,No,High,6+ Years
EMP0299,44,IT,3,19,12620,4,3,Yes,12.4,No,2,10,No,High,6+ Years
EMP0300,29,Sales,2,7,8041,2,2,No,16.6,No,3,17,No,Medium,6+ Years
EMP0301,32,Sales,2,4,7122,3,3,Yes,8.6,No,3,13,Yes,Medium,3-5 Years
EMP0302,45,Engineering,2,10,9930,3,3,Yes,9.9,No,1,13,No,Medium,6+ Years
EMP0303,44,Marketing,5,20,15933,3,4,No,8.5,No,4,13,No,High,6+ Years
EMP0304,37,Operations,2,2,6143,3,1,No,4.2,No,3,10,No,Medium,0-2 Years
EMP0305,39,Sales,4,13,11869,3,3,Yes,7.2,No,2,10,No,High,6+ Years
EMP0306,50,Engineering,3,26,13895,2,4,No,4.1,No,3,21,No,High,6+ Years
EMP0307,32,Engineering,2,8,9722,4,3,No,14.7,No,3,20,No,Medium,6+ Years
EMP0308,43,Sales,1,0,4575,3,2,No,16.2,No,3,13,No,Low,0-2 Years
EMP0309,35,Operations,1,0,3871,4,2,Yes,5.3,No,2,14,No,Low,0-2 Years
EMP0310,35,Operations,2,9,7246,4,3,No,11.8,No,2,12,No,Medium,6+ Years
EMP0311,48,Sales,2,11,8501,2,3,Yes,20.9,No,2,15,No,Medium,6+ Years
EMP0312,46,Sales,2,10,7492,3,3,Yes,9.1,No,3,13,No,Medium,6+ Years
EMP0313,46,Sales,5,20,14130,4,1,No,15.8,No,4,16,No,High,6+ Years
EMP0314,51,HR,1,0,3638,3,3,No,1.2,No,2,20,No,Low,0-2 Years
EMP0315,38,Sales,3,11,8706,4,4,No,10.3,Yes,2,15,Yes,Medium,6+ Years
EMP0316,44,HR,4,16,12095,5,3,No,8.1,No,2,17,No,High,6+ Years
EMP0317,34,Engineering,1,1,5734,2,3,No,3.1,No,2,20,No,Medium,0-2 Years
EMP0318,41,Sales,3,17,11281,2,2,Yes,10.7,Yes,3,11,No,High,6+ Years
EMP0319,36,Operations,2,3,5709,3,2,No,4.7,No,2,18,No,Medium,3-5 Years
EMP0320,38,Sales,2,7,7040,4,3,No,13.8,No,3,12,No,Medium,6+ Years
EMP0321,43,Operations,1,1,4382,3,3,No,17.7,No,3,21,No,Low,0-2 Years
EMP0322,29,Marketing,3,5,10071,2,2,No,17,No,2,13,No,High,3-5 Years
EMP0323,58,Operations,3,24,11125,3,4,No,22.1,No,4,13,No,High,6+ Years
EMP0324,27,Sales,2,3,5980,4,2,No,6.8,No,3,19,No,Medium,3-5 Years
EMP0325,25,Finance,1,0,5472,4,1,No,9.9,No,2,23,No,Medium,0-2 Years
EMP0326,49,Sales,1,1,5279,5,3,No,6.9,Yes,2,11,No,Medium,0-2 Years
EMP0327,45,IT,4,16,15322,4,2,No,2.6,Yes,2,11,No,High,6+ Years
EMP0328,44,Finance,3,9,12357,3,1,No,5,No,2,14,No,High,6+ Years
EMP0329,44,Engineering,2,8,9685,3,3,Yes,16.3,No,3,14,No,Medium,6+ Years
EMP0330,37,Engineering,2,14,11006,5,4,No,4.9,No,2,15,No,High,6+ Years
EMP0331,29,Operations,1,1,4612,3,3,Yes,5.7,No,2,13,No,Low,0-2 Years
EMP0332,38,IT,4,16,14843,4,1,Yes,3.3,Yes,2,16,No,High,6+ Years
EMP0333,31,Operations,1,0,4169,3,3,No,18.1,No,3,10,No,Low,0-2 Years
EMP0334,47,Operations,3,9,9466,3,2,No,2.7,No,2,12,No,Medium,6+ Years
EMP0335,36,Operations,1,1,4176,3,3,No,6.7,No,2,17,No,Low,0-2 Years
EMP0336,29,Marketing,3,6,10099,4,3,No,22.6,Yes,3,10,No,High,6+ Years
EMP0337,34,Sales,3,11,9439,3,2,Yes,2.9,No,3,20,No,Medium,6+ Years
EMP0338,42,Sales,2,5,7514,4,3,Yes,8.8,No,3,16,No,Medium,3-5 Years
EMP0339,32,Marketing,3,10,10541,1,4,No,29.4,No,2,19,Yes,High,6+ Years
EMP0340,29,Engineering,1,1,6582,5,3,No,5.6,No,3,15,No,Medium,0-2 Years
EMP0341,40,Marketing,4,17,14172,5,4,Yes,15.6,No,2,20,No,High,6+ Years
EMP0342,40,Sales,1,0,4835,3,3,No,11.4,No,3,18,Yes,Low,0-2 Years
EMP0343,32,Marketing,2,2,7209,3,3,No,20.8,No,4,19,No,Medium,0-2 Years
EMP0344,33,Sales,1,3,4868,2,3,No,1.3,No,3,5,Yes,Low,3-5 Years
EMP0345,40,HR,2,9,5897,2,3,No,7.8,No,3,21,No,Medium,6+ Years
EMP0346,23,HR,1,0,4214,4,3,No,1.7,No,2,11,No,Low,0-2 Years
EMP0347,23,Sales,1,0,5024,4,4,No,12,No,2,12,No,Medium,0-2 Years
EMP0348,30,Operations,3,6,7840,3,4,No,7.5,Yes,2,6,No,Medium,6+ Years
EMP0349,35,HR,4,13,10671,3,2,No,12.1,No,2,13,No,High,6+ Years
EMP0350,41,Operations,3,14,9571,3,3,No,1,Yes,2,10,No,Medium,6+ Years
EMP0351,52,Engineering,3,9,12381,5,3,No,6.7,No,3,10,Yes,High,6+ Years
EMP0352,46,Sales,5,23,15223,2,2,No,21.3,No,2,12,Yes,High,6+ Years
EMP0353,36,Sales,2,8,7044,4,2,No,13.9,No,2,13,No,Medium,6+ Years
EMP0354,37,Sales,2,11,8755,2,2,No,11.3,No,3,9,No,Medium,6+ Years
EMP0355,27,Sales,2,4,6065,3,2,Yes,6.8,No,4,18,No,Medium,3-5 Years
EMP0356,37,Sales,3,8,8996,3,4,Yes,32.7,No,2,22,No,Medium,6+ Years
EMP0357,35,Operations,3,7,7944,2,3,Yes,22.7,No,4,21,No,Medium,6+ Years
EMP0358,41,IT,2,9,9647,2,4,Yes,16.8,No,3,14,No,Medium,6+ Years
EMP0359,29,IT,1,0,6032,3,4,Yes,21.1,No,3,17,Yes,Medium,0-2 Years
EMP0360,43,IT,3,7,11431,2,3,Yes,6.2,No,2,16,Yes,High,6+ Years
EMP0361,53,HR,4,21,11343,3,4,No,13.7,No,3,12,No,High,6+ Years
EMP0362,36,Marketing,2,3,6983,2,3,No,16.6,No,2,13,No,Medium,3-5 Years
EMP0363,42,Sales,4,15,12596,3,3,Yes,6.6,No,3,14,No,High,6+ Years
EMP0364,44,Sales,3,11,9710,3,2,No,4.7,No,2,16,No,Medium,6+ Years
EMP0365,33,Operations,3,8,8532,4,3,No,5.8,No,2,20,No,Medium,6+ Years
EMP0366,40,Operations,3,9,8561,4,2,No,9.2,No,2,14,No,Medium,6+ Years
EMP0367,38,Operations,5,15,13110,3,2,Yes,10.1,No,3,10,Yes,High,6+ Years
EMP0368,38,Operations,3,9,9194,5,2,No,9.7,No,3,19,Yes,Medium,6+ Years
EMP0369,30,Engineering,2,8,9477,3,3,Yes,8.9,No,2,14,No,Medium,6+ Years
EMP0370,38,HR,2,2,6116,2,3,No,1,No,4,17,No,Medium,0-2 Years
EMP0371,42,HR,4,18,10718,5,3,No,23,No,1,12,No,High,6+ Years
EMP0372,52,IT,4,10,14827,3,4,Yes,12.6,No,3,18,No,High,6+ Years
EMP0373,47,IT,2,5,8851,3,3,Yes,23.6,No,3,18,No,Medium,3-5 Years
EMP0374,59,Marketing,3,5,9259,5,3,No,13.8,No,3,18,No,Medium,3-5 Years
EMP0375,30,Sales,2,5,7270,4,4,Yes,10.6,No,3,11,No,Medium,3-5 Years
EMP0376,46,Engineering,1,4,6690,4,3,No,4.3,No,2,11,No,Medium,3-5 Years
EMP0377,39,Engineering,4,13,14588,3,4,Yes,9.9,No,2,12,No,High,6+ Years
EMP0378,59,Operations,1,1,4289,5,2,Yes,10.2,No,3,18,Yes,Low,0-2 Years
EMP0379,29,Sales,3,5,8591,4,3,No,13.8,No,2,12,No,Medium,3-5 Years
EMP0380,29,Sales,3,6,8366,4,2,No,4.7,Yes,3,17,No,Medium,6+ Years
EMP0381,32,Engineering,2,3,8639,3,3,Yes,2.6,No,3,19,No,Medium,3-5 Years
EMP0382,22,IT,1,0,5277,3,3,No,5.5,No,3,16,No,Medium,0-2 Years
EMP0383,32,HR,1,2,3688,3,3,No,7.9,No,3,19,No,Low,0-2 Years
EMP0384,30,Marketing,3,7,10298,4,3,Yes,13.3,No,3,11,No,High,6+ Years
EMP0385,39,Engineering,2,14,10652,4,3,No,6.1,No,3,20,Yes,High,6+ Years
EMP0386,41,Sales,5,19,14421,3,2,No,8.8,Yes,2,21,No,High,6+ Years
EMP0387,56,Sales,4,23,12229,4,4,No,6.4,No,3,12,No,High,6+ Years
EMP0388,47,Operations,5,16,13284,4,3,Yes,6.4,No,3,12,No,High,6+ Years
EMP0389,32,Operations,3,8,9140,4,4,Yes,21.7,No,2,14,No,Medium,6+ Years
EMP0390,29,HR,3,5,8555,3,3,No,14,No,2,17,No,Medium,3-5 Years
EMP0391,42,Engineering,4,17,16258,3,3,Yes,8.3,No,4,15,No,High,6+ Years
EMP0392,24,Operations,2,2,5585,4,3,No,12.4,No,2,14,No,Medium,0-2 Years
EMP0393,56,Finance,3,27,13561,5,3,Yes,6.3,No,3,18,No,High,6+ Years
EMP0394,49,Sales,5,21,14766,3,2,No,9.7,No,3,15,No,High,6+ Years
EMP0395,33,Engineering,2,7,9411,5,2,Yes,8,No,4,11,No,Medium,6+ Years
EMP0396,22,Finance,1,0,5515,2,2,No,18.6,No,2,19,Yes,Medium,0-2 Years
EMP0397,51,Marketing,4,26,15459,3,1,No,6,No,2,13,Yes,High,6+ Years
EMP0398,36,IT,1,4,6497,3,1,Yes,4.4,No,2,10,No,Medium,3-5 Years
EMP0399,50,Operations,3,21,11316,3,3,No,8.3,Yes,4,15,No,High,6+ Years
EMP0400,22,Sales,1,0,4112,3,3,No,1.6,No,3,14,No,Low,0-2 Years
EMP0401,32,Finance,3,9,11055,3,4,No,9.2,No,2,16,No,High,6+ Years
EMP0402,38,Engineering,3,7,11637,3,2,No,9.7,No,3,15,No,High,6+ Years
EMP0403,38,Finance,3,5,10621,3,3,No,6.7,No,4,20,No,High,3-5 Years
EMP0404,33,Marketing,2,11,7971,2,2,No,9.1,No,2,10,No,Medium,6+ Years
EMP0405,44,HR,2,14,8660,5,4,No,13.7,No,3,6,No,Medium,6+ Years
EMP0406,27,Operations,2,3,6378,4,4,No,9.6,No,2,10,No,Medium,3-5 Years
EMP0407,36,Finance,3,8,10528,4,3,No,9.5,No,3,18,No,High,6+ Years
EMP0408,39,Operations,3,5,7766,3,3,No,12.5,No,2,21,No,Medium,3-5 Years
EMP0409,43,Engineering,2,11,10090,3,4,No,5,No,2,10,No,High,6+ Years
EMP0410,45,Engineering,4,14,15596,5,3,No,21.3,No,3,13,No,High,6+ Years
EMP0411,26,Marketing,2,3,7919,5,1,No,5.1,No,3,11,No,Medium,3-5 Years
EMP0412,22,IT,1,0,5823,5,3,No,16.7,No,2,15,No,Medium,0-2 Years
EMP0413,50,Engineering,3,8,12304,4,1,Yes,5.4,No,2,18,Yes,High,6+ Years
EMP0414,41,Sales,3,18,10970,3,3,No,13.8,No,2,12,No,High,6+ Years
EMP0415,30,Engineering,2,4,8947,4,3,Yes,11.6,No,3,18,No,Medium,3-5 Years
EMP0416,53,Marketing,1,1,4979,4,3,No,2.8,No,3,11,No,Low,0-2 Years
EMP0417,39,Operations,3,12,9373,5,2,No,16.1,No,3,13,No,Medium,6+ Years
EMP0418,49,Finance,3,12,11642,3,1,No,5.1,No,3,20,No,High,6+ Years
EMP0419,38,IT,3,7,11486,3,4,Yes,8.1,Yes,3,21,No,High,6+ Years
EMP0420,58,Operations,4,12,11264,3,3,No,1.3,No,3,16,No,High,6+ Years
EMP0421,55,Engineering,3,5,12359,3,2,Yes,4.4,No,3,13,No,High,3-5 Years
EMP0422,35,Marketing,3,5,9247,4,3,No,12.4,No,2,13,No,Medium,3-5 Years
EMP0423,47,Finance,4,20,15147,4,4,No,16.7,No,2,10,No,High,6+ Years
EMP0424,44,IT,3,11,12265,3,3,Yes,8.1,No,2,22,No,High,6+ Years
EMP0425,51,Sales,3,11,9564,2,1,No,14.8,No,2,21,No,Medium,6+ Years
EMP0426,28,Sales,1,0,5039,3,3,Yes,22.6,No,3,12,No,Medium,0-2 Years
EMP0427,44,Sales,2,6,6956,3,4,Yes,3.1,No,2,11,No,Medium,6+ Years
EMP0428,48,Marketing,4,25,15087,4,4,No,10.4,No,3,14,No,High,6+ Years
EMP0429,22,Sales,1,0,5129,3,4,No,7.1,No,2,13,No,Medium,0-2 Years
EMP0430,26,Finance,1,0,5698,3,2,No,4.2,No,3,15,No,Medium,0-2 Years
EMP0431,22,Operations,1,0,4111,5,3,Yes,9.3,No,2,18,No,Low,0-2 Years
EMP0432,35,Engineering,3,9,12390,3,2,Yes,11.1,Yes,3,17,No,High,6+ Years
EMP0433,45,Marketing,3,22,12101,3,3,No,5,No,1,11,Yes,High,6+ Years
EMP0434,53,IT,4,19,15255,5,2,No,16.7,No,1,16,No,High,6+ Years
EMP0435,38,Marketing,3,5,9933,5,3,No,13.3,Yes,3,15,No,Medium,3-5 Years
EMP0436,54,Sales,3,14,10574,4,3,No,15.6,No,3,25,No,High,6+ Years
EMP0437,24,Engineering,1,0,6048,2,3,No,13.7,No,1,18,Yes,Medium,0-2 Years
EMP0438,22,HR,1,0,4279,4,2,No,3.5,No,3,14,Yes,Low,0-2 Years
EMP0439,37,Sales,3,7,10303,3,2,No,24.1,No,1,13,Yes,High,6+ Years
EMP0440,41,Marketing,4,15,13860,3,3,No,3.7,No,2,13,No,High,6+ Years
EMP0441,37,IT,3,15,12407,5,3,No,1.8,No,4,17,No,High,6+ Years
EMP0442,22,Finance,1,0,5592,2,3,No,9.2,No,2,15,No,Medium,0-2 Years
EMP0443,37,Engineering,2,4,9151,5,4,Yes,3.1,No,3,13,No,Medium,3-5 Years
EMP0444,24,Engineering,1,1,5729,1,3,No,3.8,No,3,16,No,Medium,0-2 Years
EMP0445,44,IT,5,19,18237,3,2,Yes,11.3,No,4,15,No,High,6+ Years
EMP0446,41,Operations,4,13,10812,1,3,No,13.5,No,2,10,No,High,6+ Years
EMP0447,28,HR,1,1,4486,5,4,No,14.9,No,2,9,No,Low,0-2 Years
EMP0448,32,Engineering,3,6,12666,2,2,Yes,10.4,No,3,17,Yes,High,6+ Years
EMP0449,27,Finance,2,5,8386,4,3,No,3.3,No,3,16,No,Medium,3-5 Years
EMP0450,37,Engineering,3,14,13118,4,3,No,15.8,Yes,2,12,No,High,6+ Years
EMP0451,47,Sales,2,2,6745,4,4,No,5.4,No,3,16,No,Medium,0-2 Years
EMP0452,28,Engineering,3,5,11083,4,3,No,2.1,No,1,22,No,High,3-5 Years
EMP0453,43,Engineering,3,6,11331,1,2,Yes,7,Yes,2,20,No,High,6+ Years
EMP0454,32,Engineering,1,0,6179,3,3,No,14.9,No,3,14,No,Medium,0-2 Years
EMP0455,30,Sales,1,0,4565,3,4,No,7.1,No,3,18,No,Low,0-2 Years
EMP0456,36,Sales,3,8,9233,5,4,No,8.2,No,3,13,No,Medium,6+ Years
EMP0457,27,Marketing,3,5,10216,4,2,No,10.5,No,3,12,No,High,3-5 Years
EMP0458,32,Marketing,1,4,5833,4,2,No,15.5,No,2,8,No,Medium,3-5 Years
EMP0459,26,Sales,2,4,8001,3,3,Yes,8.7,Yes,2,10,No,Medium,3-5 Years
EMP0460,57,IT,5,31,19265,5,2,No,2.5,No,4,17,No,High,6+ Years
EMP0461,38,Engineering,3,5,11349,1,3,No,6.3,No,1,14,No,High,3-5 Years
EMP0462,31,Sales,2,5,7776,3,1,Yes,6.1,No,2,14,No,Medium,3-5 Years
EMP0463,40,Sales,1,0,5344,4,2,No,19.1,No,1,19,No,Medium,0-2 Years
EMP0464,36,Finance,2,4,7870,3,1,No,7,No,2,10,No,Medium,3-5 Years
EMP0465,35,Sales,3,8,9105,3,2,Yes,10.7,No,2,12,No,Medium,6+ Years
EMP0466,44,Sales,1,3,4860,3,1,Yes,11.5,No,2,12,Yes,Low,3-5 Years
EMP0467,45,Marketing,2,2,8004,2,3,Yes,7.1,No,2,19,No,Medium,0-2 Years
EMP0468,32,HR,1,0,3932,2,3,No,4.8,Yes,3,18,No,Low,0-2 Years
EMP0469,32,Operations,1,1,4265,3,2,No,5.5,No,2,13,No,Low,0-2 Years
EMP0470,35,Operations,2,2,6047,3,2,No,10.4,No,3,19,No,Medium,0-2 Years
EMP0471,22,IT,1,0,5854,4,2,Yes,6.2,No,3,13,No,Medium,0-2 Years
EMP0472,22,Sales,1,0,4671,3,3,Yes,2,No,3,23,No,Low,0-2 Years
EMP0473,51,Sales,3,19,11889,5,2,No,2.9,No,2,18,No,High,6+ Years
EMP0474,54,IT,4,22,16792,2,2,Yes,5.9,No,3,7,Yes,High,6+ Years
EMP0475,35,Marketing,2,5,7209,3,3,No,10,No,3,15,No,Medium,3-5 Years
EMP0476,43,Finance,2,7,8656,2,4,No,5.1,No,3,19,No,Medium,6+ Years
EMP0477,41,Sales,3,14,10210,3,2,No,2.1,No,2,23,No,High,6+ Years
EMP0478,60,Sales,4,22,12978,2,2,Yes,5.6,No,2,12,No,High,6+ Years
EMP0479,49,Sales,4,19,13251,4,3,No,8,No,3,18,No,High,6+ Years
EMP0480,36,Engineering,1,1,6824,1,3,No,1.2,No,2,14,No,Medium,0-2 Years
EMP0481,28,Sales,1,0,4260,3,3,No,2.1,No,3,13,No,Low,0-2 Years
EMP0482,22,Engineering,1,0,6006,3,3,No,4.4,No,3,19,No,Medium,0-2 Years
EMP0483,40,Marketing,2,14,9548,3,1,No,9.7,No,2,11,Yes,Medium,6+ Years
EMP0484,30,Sales,2,3,7284,4,2,No,15.5,No,2,13,No,Medium,3-5 Years
EMP0485,23,Sales,1,1,4398,3,4,No,4.6,No,3,15,No,Low,0-2 Years
EMP0486,31,Engineering,1,2,6539,2,2,No,8.3,No,2,6,No,Medium,0-2 Years
EMP0487,27,Sales,1,1,4303,4,3,Yes,22.3,No,3,12,Yes,Low,0-2 Years
EMP0488,54,Sales,3,13,10578,4,4,Yes,21.2,No,3,22,No,High,6+ Years
EMP0489,46,Sales,4,21,12686,1,3,Yes,6.9,No,3,14,No,High,6+ Years
EMP0490,37,Engineering,3,13,12806,3,3,No,3.5,No,4,10,No,High,6+ Years
EMP0491,52,Finance,3,13,11612,3,2,No,2.7,Yes,3,17,No,High,6+ Years
EMP0492,38,Sales,1,2,4308,5,4,No,5.2,No,2,17,No,Low,0-2 Years
EMP0493,29,Finance,1,0,5214,4,2,No,2.8,Yes,1,18,No,Medium,0-2 Years
EMP0494,53,Operations,4,19,11917,4,3,Yes,12.1,No,3,13,No,High,6+ Years
EMP0495,43,Finance,1,0,6124,2,2,No,14.3,No,2,14,No,Medium,0-2 Years
EMP0496,27,Sales,1,1,4414,5,2,Yes,7,No,3,21,No,Low,0-2 Years
EMP0497,36,Engineering,1,2,6336,2,4,No,6.7,No,3,14,No,Medium,0-2 Years
EMP0498,29,Finance,3,7,10613,3,3,Yes,12.8,No,2,18,Yes,High,6+ Years
EMP0499,24,IT,1,1,6410,4,1,No,3,No,3,18,No,Medium,0-2 Years
EMP0500,47,IT,1,3,6778,3,4,Yes,3.2,No,3,17,No,Medium,3-5 Years
EMP0501,57,Engineering,4,35,18842,5,3,Yes,16.1,No,3,26,No,High,6+ Years
EMP0502,24,Marketing,1,0,4822,4,4,No,9,No,1,16,Yes,Low,0-2 Years
EMP0503,43,Operations,3,8,8427,2,3,No,14,No,3,20,No,Medium,6+ Years
EMP0504,31,Operations,3,6,7999,4,3,No,6.7,No,4,12,No,Medium,6+ Years
EMP0505,33,HR,1,1,4534,2,3,Yes,11.4,No,3,16,No,Low,0-2 Years
EMP0506,32,Engineering,2,2,8470,4,3,Yes,14.6,No,3,13,No,Medium,0-2 Years
EMP0507,29,Sales,2,3,7175,4,2,Yes,11.6,No,3,13,No,Medium,3-5 Years
EMP0508,38,HR,2,9,6522,3,3,No,9.5,No,3,16,No,Medium,6+ Years
EMP0509,29,Finance,3,7,10845,4,2,No,5.7,No,3,10,No,High,6+ Years
EMP0510,40,IT,3,15,12462,4,3,Yes,22.2,No,2,13,No,High,6+ Years
EMP0511,37,Operations,2,2,5822,3,4,No,10.9,No,4,14,No,Medium,0-2 Years
EMP0512,35,Sales,4,10,10527,3,3,Yes,4.6,No,2,20,No,High,6+ Years
EMP0513,28,Finance,1,0,4838,2,4,No,3.6,Yes,2,8,Yes,Low,0-2 Years
EMP0514,32,Engineering,2,9,10314,3,2,No,18,No,3,19,No,High,6+ Years
EMP0515,45,Finance,4,15,13931,2,4,No,14.3,No,3,18,No,High,6+ Years
EMP0516,43,Finance,2,7,9084,4,4,No,2.7,No,2,20,No,Medium,6+ Years
EMP0517,28,Engineering,1,0,6007,4,4,Yes,16.4,No,2,18,No,Medium,0-2 Years
EMP0518,38,Sales,4,14,11827,3,3,No,17.3,No,3,22,No,High,6+ Years
EMP0519,45,Sales,4,20,12688,3,4,Yes,6.1,No,2,12,No,High,6+ Years
EMP0520,22,Sales,1,0,4458,3,4,No,12.1,Yes,2,18,No,Low,0-2 Years
EMP0521,43,Operations,1,2,4833,3,4,No,13.6,No,3,14,No,Low,0-2 Years
EMP0522,31,Sales,2,3,6136,4,3,Yes,14.8,No,3,13,No,Medium,3-5 Years
EMP0523,43,Sales,3,12,9867,3,4,No,7.9,No,2,17,No,Medium,6+ Years
EMP0524,30,Sales,2,4,7092,3,3,No,9.4,No,3,12,No,Medium,3-5 Years
EMP0525,22,Operations,1,0,4572,3,2,No,23.2,No,2,21,No,Low,0-2 Years
EMP0526,22,Engineering,1,0,6505,3,2,Yes,3.3,No,3,11,No,Medium,0-2 Years
EMP0527,38,Sales,2,8,7408,4,2,No,5.9,No,4,13,No,Medium,6+ Years
EMP0528,40,Finance,3,13,11149,4,3,No,6,No,2,9,No,High,6+ Years
EMP0529,28,Engineering,2,2,8903,3,3,No,7.8,No,3,13,No,Medium,0-2 Years
EMP0530,44,Engineering,2,6,9240,4,4,No,8.9,No,3,11,No,Medium,6+ Years
EMP0531,22,Finance,1,0,6102,4,3,No,11.4,No,2,12,No,Medium,0-2 Years
EMP0532,37,Engineering,3,15,13150,3,3,No,6.6,No,2,16,No,High,6+ Years
EMP0533,25,Operations,1,1,4957,3,3,No,3.1,No,3,14,No,Low,0-2 Years
EMP0534,31,Marketing,2,3,7187,2,3,No,7.2,No,2,14,No,Medium,3-5 Years
EMP0535,38,Marketing,1,4,6207,3,2,No,12.7,No,2,17,No,Medium,3-5 Years
EMP0536,29,Engineering,3,5,11628,4,4,Yes,16.5,Yes,3,12,No,High,3-5 Years
EMP0537,34,Operations,3,9,9118,3,3,No,10.6,No,1,10,No,Medium,6+ Years
EMP0538,48,Marketing,4,17,12691,4,3,No,2.6,No,1,18,No,High,6+ Years
EMP0539,32,Sales,3,10,10155,4,4,No,4.8,No,2,18,No,High,6+ Years
EMP0540,46,Sales,3,6,8908,3,3,No,2.7,No,3,13,No,Medium,6+ Years
EMP0541,26,HR,2,3,6297,2,1,No,1.6,No,2,11,No,Medium,3-5 Years
EMP0542,43,Operations,4,17,11625,3,2,No,12.8,No,3,15,No,High,6+ Years
EMP0543,52,IT,4,10,14836,4,4,No,31.5,No,2,13,No,High,6+ Years
EMP0544,22,Finance,1,0,5613,3,3,Yes,23.4,No,1,19,No,Medium,0-2 Years
EMP0545,30,HR,3,5,8023,4,2,Yes,4,No,3,20,No,Medium,3-5 Years
EMP0546,43,Engineering,3,11,13396,3,1,No,24.7,No,3,11,No,High,6+ Years
EMP0547,35,Finance,1,1,4404,3,3,No,4.2,No,3,19,No,Low,0-2 Years
EMP0548,41,IT,1,1,5745,5,4,Yes,8.8,No,2,16,No,Medium,0-2 Years
EMP0549,31,HR,2,6,6421,5,2,No,2.1,Yes,3,15,No,Medium,6+ Years
EMP0550,38,Sales,1,0,4085,3,3,No,16.2,Yes,3,14,No,Low,0-2 Years
EMP0551,36,Sales,2,6,7365,2,4,Yes,13.6,No,2,21,Yes,Medium,6+ Years
EMP0552,49,Engineering,3,9,11480,2,3,No,8.4,No,2,10,No,High,6+ Years
EMP0553,40,Marketing,1,0,4350,5,3,Yes,4.1,No,3,13,No,Low,0-2 Years
EMP0554,41,IT,3,5,11408,2,3,No,14.7,No,3,16,No,High,3-5 Years
EMP0555,33,Engineering,2,6,8842,4,3,Yes,5.2,No,2,16,No,Medium,6+ Years
EMP0556,33,Engineering,1,0,6255,3,4,Yes,12.5,No,2,5,No,Medium,0-2 Years
EMP0557,33,HR,3,8,8100,2,4,No,16.7,No,4,20,No,Medium,6+ Years
EMP0558,41,IT,2,6,8601,5,2,No,2.7,Yes,2,18,No,Medium,6+ Years
EMP0559,33,Engineering,1,0,5506,5,2,No,15.2,No,2,9,No,Medium,0-2 Years
EMP0560,40,Sales,2,2,6124,4,4,Yes,6.3,No,3,11,No,Medium,0-2 Years
EMP0561,58,Sales,3,17,10435,3,3,No,15,No,2,17,No,High,6+ Years
EMP0562,46,HR,1,0,3601,4,3,No,7.7,No,3,14,No,Low,0-2 Years
EMP0563,34,Operations,2,3,6267,4,4,No,9.4,No,2,9,No,Medium,3-5 Years
EMP0564,50,Engineering,3,22,13169,4,3,No,15,No,2,19,No,High,6+ Years
EMP0565,33,HR,3,10,8276,4,3,No,11.9,No,2,21,No,Medium,6+ Years
EMP0566,22,Marketing,1,0,5624,2,2,No,5.2,No,3,15,No,Medium,0-2 Years
EMP0567,27,HR,1,3,3821,2,3,No,26,No,2,21,No,Low,3-5 Years
EMP0568,22,Sales,1,0,4168,3,3,No,8,No,2,12,No,Low,0-2 Years
EMP0569,34,IT,3,8,12259,3,4,No,2.5,No,3,8,No,High,6+ Years
EMP0570,38,Marketing,3,7,10029,4,3,No,2.4,No,2,9,Yes,High,6+ Years
EMP0571,54,Finance,2,4,7438,2,2,No,9.3,No,2,12,Yes,Medium,3-5 Years
EMP0572,41,Marketing,2,11,8947,3,3,No,6,No,2,17,No,Medium,6+ Years
EMP0573,35,IT,1,0,6392,2,3,No,10.7,No,2,13,Yes,Medium,0-2 Years
EMP0574,46,HR,3,14,9287,3,3,No,2.3,No,3,14,No,Medium,6+ Years
EMP0575,22,Engineering,1,0,5720,5,1,No,24.6,No,3,22,No,Medium,0-2 Years
EMP0576,40,Engineering,5,17,17278,5,3,Yes,15.3,No,2,8,No,High,6+ Years
EMP0577,45,Engineering,3,5,11307,5,3,Yes,11.5,Yes,3,15,No,High,3-5 Years
EMP0578,23,Engineering,1,1,5526,4,3,No,13.8,No,1,14,No,Medium,0-2 Years
EMP0579,49,IT,4,13,14705,3,4,No,6.1,No,4,23,No,High,6+ Years
EMP0580,41,Operations,2,7,7343,4,3,No,5.1,No,4,22,No,Medium,6+ Years
